Using device: cpu
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
Scaler Factors outside function: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler loaded successfully.
Scaler Type: <class 'sklearn.preprocessing._data.MaxAbsScaler'>
Scaler Factors (scale_): [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Namespace(model='NN', model_id='MODELID', input_dim=2, hidden_dim=32, hidden_num=2, z0_dim=3, optimizer='adam', epochs=1000, batch_size=16, lr=0.0001, mu=1, max_subiter=500, eta=0.8, sigma=2, mu_safe=1000000000.0, dtype=32, dataset_type='cstr', dataset_path='./data.csv', val_ratio=0.2, job='train', runs=1, run=0)
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
train set size: 208, val set size: 68, test set size: 68
Dtypes after casting:
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
Start Training…
epoch: 00050 loss_train: 0.05945 loss_val: 0.06401 viol_train: 11.83895 viol_val: 11.41353
epoch: 00100 loss_train: 0.04544 loss_val: 0.05047 viol_train: 9.60455 viol_val: 10.82852
epoch: 00150 loss_train: 0.02979 loss_val: 0.03477 viol_train: 5.44639 viol_val: 6.17277
epoch: 00200 loss_train: 0.01755 loss_val: 0.02167 viol_train: 1.95738 viol_val: 2.33307
epoch: 00250 loss_train: 0.01136 loss_val: 0.01347 viol_train: 2.24828 viol_val: 2.61694
epoch: 00300 loss_train: 0.00765 loss_val: 0.00795 viol_train: 2.14300 viol_val: 2.54777
epoch: 00350 loss_train: 0.00553 loss_val: 0.00645 viol_train: 1.91532 viol_val: 1.94142
epoch: 00400 loss_train: 0.00418 loss_val: 0.00486 viol_train: 1.63264 viol_val: 1.28444
epoch: 00450 loss_train: 0.00341 loss_val: 0.00396 viol_train: 1.57457 viol_val: 1.19826
epoch: 00500 loss_train: 0.00290 loss_val: 0.00354 viol_train: 1.61348 viol_val: 1.52946
epoch: 00550 loss_train: 0.00249 loss_val: 0.00287 viol_train: 1.59734 viol_val: 1.67989
epoch: 00600 loss_train: 0.00205 loss_val: 0.00234 viol_train: 1.50784 viol_val: 1.22534
epoch: 00650 loss_train: 0.00169 loss_val: 0.00209 viol_train: 1.34928 viol_val: 1.34989
epoch: 00700 loss_train: 0.00138 loss_val: 0.00157 viol_train: 1.29738 viol_val: 1.17233
epoch: 00750 loss_train: 0.00112 loss_val: 0.00123 viol_train: 1.15250 viol_val: 1.25632
epoch: 00800 loss_train: 0.00093 loss_val: 0.00103 viol_train: 1.03197 viol_val: 0.86499
epoch: 00850 loss_train: 0.00082 loss_val: 0.00078 viol_train: 0.84905 viol_val: 0.82176
epoch: 00900 loss_train: 0.00070 loss_val: 0.00074 viol_train: 0.75756 viol_val: 0.63561
epoch: 00950 loss_train: 0.00064 loss_val: 0.00064 viol_train: 0.66038 viol_val: 0.75245
epoch: 01000 loss_train: 0.00061 loss_val: 0.00057 viol_train: 0.59471 viol_val: 0.53850
Training Finished!
