Using device: cpu
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
Scaler Factors outside function: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler loaded successfully.
Scaler Type: <class 'sklearn.preprocessing._data.MaxAbsScaler'>
Scaler Factors (scale_): [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Namespace(model='NN', model_id='MODELID', input_dim=2, hidden_dim=32, hidden_num=2, z0_dim=3, optimizer='adam', epochs=1000, batch_size=16, lr=0.0001, mu=1, max_subiter=500, eta=0.8, sigma=2, mu_safe=1000000000.0, dtype=32, dataset_type='cstr', dataset_path='./data.csv', val_ratio=0.2, job='train', runs=1, run=0)
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
train set size: 208, val set size: 68, test set size: 68
Dtypes after casting:
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
Start Training…
epoch: 00050 loss_train: 0.04829 loss_val: 0.05669 viol_train: 10.56462 viol_val: 14.25475
epoch: 00100 loss_train: 0.03173 loss_val: 0.04025 viol_train: 5.92329 viol_val: 7.11009
epoch: 00150 loss_train: 0.02349 loss_val: 0.02666 viol_train: 4.08545 viol_val: 5.53795
epoch: 00200 loss_train: 0.01938 loss_val: 0.02572 viol_train: 3.43309 viol_val: 4.97171
epoch: 00250 loss_train: 0.01640 loss_val: 0.01934 viol_train: 2.94268 viol_val: 4.55072
epoch: 00300 loss_train: 0.01368 loss_val: 0.01756 viol_train: 2.41051 viol_val: 3.94229
epoch: 00350 loss_train: 0.01121 loss_val: 0.01450 viol_train: 2.06591 viol_val: 2.38763
epoch: 00400 loss_train: 0.00904 loss_val: 0.01150 viol_train: 1.90661 viol_val: 1.89411
epoch: 00450 loss_train: 0.00707 loss_val: 0.00874 viol_train: 1.85750 viol_val: 2.35885
epoch: 00500 loss_train: 0.00541 loss_val: 0.00859 viol_train: 1.50966 viol_val: 1.22082
epoch: 00550 loss_train: 0.00405 loss_val: 0.00528 viol_train: 1.68553 viol_val: 1.44012
epoch: 00600 loss_train: 0.00305 loss_val: 0.00422 viol_train: 1.68924 viol_val: 1.41035
epoch: 00650 loss_train: 0.00233 loss_val: 0.00279 viol_train: 1.68808 viol_val: 1.56772
epoch: 00700 loss_train: 0.00184 loss_val: 0.00222 viol_train: 1.47273 viol_val: 2.09846
epoch: 00750 loss_train: 0.00139 loss_val: 0.00160 viol_train: 1.37463 viol_val: 1.30092
epoch: 00800 loss_train: 0.00113 loss_val: 0.00143 viol_train: 1.16748 viol_val: 1.12245
epoch: 00850 loss_train: 0.00091 loss_val: 0.00097 viol_train: 0.99285 viol_val: 0.93073
epoch: 00900 loss_train: 0.00079 loss_val: 0.00081 viol_train: 0.78070 viol_val: 0.73734
epoch: 00950 loss_train: 0.00068 loss_val: 0.00081 viol_train: 0.60663 viol_val: 0.66469
epoch: 01000 loss_train: 0.00063 loss_val: 0.00069 viol_train: 0.42749 viol_val: 0.43403
Training Finished!
