Using device: cpu
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
Scaler Factors outside function: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler loaded successfully.
Scaler Type: <class 'sklearn.preprocessing._data.MaxAbsScaler'>
Scaler Factors (scale_): [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Namespace(model='NN', model_id='MODELID', input_dim=2, hidden_dim=32, hidden_num=2, z0_dim=3, optimizer='adam', epochs=1000, batch_size=16, lr=0.0001, mu=1, max_subiter=500, eta=0.8, sigma=2, mu_safe=1000000000.0, dtype=32, dataset_type='cstr', dataset_path='./data.csv', val_ratio=0.2, job='train', runs=1, run=0)
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
train set size: 208, val set size: 68, test set size: 68
Dtypes after casting:
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
Start Training…
epoch: 00050 loss_train: 0.06492 loss_val: 0.06714 viol_train: 14.68629 viol_val: 15.58456
epoch: 00100 loss_train: 0.06328 loss_val: 0.06913 viol_train: 13.99120 viol_val: 15.72804
epoch: 00150 loss_train: 0.06084 loss_val: 0.07762 viol_train: 13.43461 viol_val: 12.85868
epoch: 00200 loss_train: 0.05653 loss_val: 0.06923 viol_train: 12.75811 viol_val: 12.31680
epoch: 00250 loss_train: 0.04984 loss_val: 0.05486 viol_train: 11.24268 viol_val: 13.87820
epoch: 00300 loss_train: 0.04107 loss_val: 0.04481 viol_train: 9.23497 viol_val: 8.99374
epoch: 00350 loss_train: 0.03115 loss_val: 0.03422 viol_train: 6.48406 viol_val: 6.37178
epoch: 00400 loss_train: 0.02220 loss_val: 0.02658 viol_train: 3.24459 viol_val: 3.56368
epoch: 00450 loss_train: 0.01566 loss_val: 0.01705 viol_train: 1.51932 viol_val: 2.46813
epoch: 00500 loss_train: 0.01095 loss_val: 0.01172 viol_train: 1.02594 viol_val: 1.76071
epoch: 00550 loss_train: 0.00748 loss_val: 0.00825 viol_train: 0.85632 viol_val: 0.97287
epoch: 00600 loss_train: 0.00511 loss_val: 0.00580 viol_train: 0.66773 viol_val: 0.91997
epoch: 00650 loss_train: 0.00337 loss_val: 0.00385 viol_train: 0.18063 viol_val: 0.22170
epoch: 00700 loss_train: 0.00228 loss_val: 0.00215 viol_train: 0.19188 viol_val: 0.28621
epoch: 00750 loss_train: 0.00169 loss_val: 0.00152 viol_train: 0.29380 viol_val: 0.29945
epoch: 00800 loss_train: 0.00130 loss_val: 0.00137 viol_train: 0.35798 viol_val: 0.33965
epoch: 00850 loss_train: 0.00109 loss_val: 0.00111 viol_train: 0.37239 viol_val: 0.35601
epoch: 00900 loss_train: 0.00093 loss_val: 0.00104 viol_train: 0.39034 viol_val: 0.47945
epoch: 00950 loss_train: 0.00082 loss_val: 0.00096 viol_train: 0.37648 viol_val: 0.33062
epoch: 01000 loss_train: 0.00075 loss_val: 0.00073 viol_train: 0.34648 viol_val: 0.32676
Training Finished!
