Using device: cpu
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
Scaler Factors outside function: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler loaded successfully.
Scaler Type: <class 'sklearn.preprocessing._data.MaxAbsScaler'>
Scaler Factors (scale_): [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Namespace(model='NN', model_id='MODELID', input_dim=2, hidden_dim=32, hidden_num=2, z0_dim=3, optimizer='adam', epochs=1000, batch_size=16, lr=0.0001, mu=1, max_subiter=500, eta=0.8, sigma=2, mu_safe=1000000000.0, dtype=32, dataset_type='cstr', dataset_path='./data.csv', val_ratio=0.2, job='train', runs=1, run=0)
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
train set size: 208, val set size: 68, test set size: 68
Dtypes after casting:
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
Start Training…
epoch: 00050 loss_train: 0.06512 loss_val: 0.07570 viol_train: 12.13635 viol_val: 13.84707
epoch: 00100 loss_train: 0.05653 loss_val: 0.06171 viol_train: 12.15402 viol_val: 11.68582
epoch: 00150 loss_train: 0.04926 loss_val: 0.05411 viol_train: 10.69847 viol_val: 10.44460
epoch: 00200 loss_train: 0.03844 loss_val: 0.04283 viol_train: 7.93509 viol_val: 8.80122
epoch: 00250 loss_train: 0.02735 loss_val: 0.02775 viol_train: 4.48476 viol_val: 5.15216
epoch: 00300 loss_train: 0.01922 loss_val: 0.01992 viol_train: 2.60568 viol_val: 3.01639
epoch: 00350 loss_train: 0.01431 loss_val: 0.01666 viol_train: 2.54593 viol_val: 3.02913
epoch: 00400 loss_train: 0.01124 loss_val: 0.01329 viol_train: 2.82409 viol_val: 3.77851
epoch: 00450 loss_train: 0.00918 loss_val: 0.01023 viol_train: 3.05669 viol_val: 3.25971
epoch: 00500 loss_train: 0.00771 loss_val: 0.00797 viol_train: 2.79432 viol_val: 2.83928
epoch: 00550 loss_train: 0.00621 loss_val: 0.00662 viol_train: 2.62099 viol_val: 3.08153
epoch: 00600 loss_train: 0.00488 loss_val: 0.00510 viol_train: 2.34350 viol_val: 2.68227
epoch: 00650 loss_train: 0.00389 loss_val: 0.00359 viol_train: 2.02634 viol_val: 2.20577
epoch: 00700 loss_train: 0.00307 loss_val: 0.00300 viol_train: 1.63698 viol_val: 2.20022
epoch: 00750 loss_train: 0.00241 loss_val: 0.00241 viol_train: 1.37743 viol_val: 1.99545
epoch: 00800 loss_train: 0.00188 loss_val: 0.00187 viol_train: 0.96959 viol_val: 1.01021
epoch: 00850 loss_train: 0.00152 loss_val: 0.00143 viol_train: 0.76317 viol_val: 0.64566
epoch: 00900 loss_train: 0.00115 loss_val: 0.00116 viol_train: 0.35990 viol_val: 0.45731
epoch: 00950 loss_train: 0.00093 loss_val: 0.00091 viol_train: 0.25989 viol_val: 0.25358
epoch: 01000 loss_train: 0.00077 loss_val: 0.00090 viol_train: 0.25463 viol_val: 0.28411
Training Finished!
