Using device: cpu
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
Scaler Factors outside function: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler loaded successfully.
Scaler Type: <class 'sklearn.preprocessing._data.MaxAbsScaler'>
Scaler Factors (scale_): [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Namespace(model='NN', model_id='MODELID', input_dim=2, hidden_dim=32, hidden_num=2, z0_dim=3, optimizer='adam', epochs=1000, batch_size=16, lr=0.0001, mu=1, max_subiter=500, eta=0.8, sigma=2, mu_safe=1000000000.0, dtype=32, dataset_type='cstr', dataset_path='./data.csv', val_ratio=0.2, job='train', runs=1, run=0)
Scaler Factors: [460.           1.20000005   1.19241403   1.98983454   1.95362956]
Scaler saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaler.pkl
Scaled dataset saved at /home/f25moham/CSTR/nonlinear/total/multi_PL/new1/scaled_data.csv
train set size: 208, val set size: 68, test set size: 68
Dtypes after casting:
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
[torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32, torch.float32]
Start Training…
epoch: 00050 loss_train: 0.06841 loss_val: 0.07892 viol_train: 12.31998 viol_val: 19.70739
epoch: 00100 loss_train: 0.06200 loss_val: 0.07143 viol_train: 14.72406 viol_val: 19.39098
epoch: 00150 loss_train: 0.05436 loss_val: 0.06552 viol_train: 13.52291 viol_val: 14.93000
epoch: 00200 loss_train: 0.04505 loss_val: 0.05320 viol_train: 11.28180 viol_val: 15.39165
epoch: 00250 loss_train: 0.03606 loss_val: 0.04764 viol_train: 8.53706 viol_val: 10.14618
epoch: 00300 loss_train: 0.02821 loss_val: 0.03313 viol_train: 5.93501 viol_val: 8.16328
epoch: 00350 loss_train: 0.02159 loss_val: 0.02368 viol_train: 3.88340 viol_val: 5.01710
epoch: 00400 loss_train: 0.01589 loss_val: 0.02222 viol_train: 2.79580 viol_val: 2.91660
epoch: 00450 loss_train: 0.01127 loss_val: 0.01498 viol_train: 1.86246 viol_val: 3.02907
epoch: 00500 loss_train: 0.00806 loss_val: 0.01025 viol_train: 1.87823 viol_val: 2.28667
epoch: 00550 loss_train: 0.00620 loss_val: 0.00681 viol_train: 2.29530 viol_val: 1.98211
epoch: 00600 loss_train: 0.00518 loss_val: 0.00513 viol_train: 2.88370 viol_val: 2.95773
epoch: 00650 loss_train: 0.00442 loss_val: 0.00463 viol_train: 3.09738 viol_val: 2.47203
epoch: 00700 loss_train: 0.00390 loss_val: 0.00417 viol_train: 2.88897 viol_val: 2.83106
epoch: 00750 loss_train: 0.00342 loss_val: 0.00347 viol_train: 2.74964 viol_val: 2.90837
epoch: 00800 loss_train: 0.00290 loss_val: 0.00282 viol_train: 2.62563 viol_val: 1.99563
epoch: 00850 loss_train: 0.00246 loss_val: 0.00273 viol_train: 2.39826 viol_val: 1.89775
epoch: 00900 loss_train: 0.00208 loss_val: 0.00226 viol_train: 2.06799 viol_val: 2.42027
epoch: 00950 loss_train: 0.00174 loss_val: 0.00159 viol_train: 1.90739 viol_val: 1.61984
epoch: 01000 loss_train: 0.00147 loss_val: 0.00155 viol_train: 1.71246 viol_val: 1.23403
Training Finished!
